date,confirmed_sum,deaths_sum,recovered_sum,case,increment
2020-03-11,126546,4611,66994,Deaths,348
2020-03-11,126546,4611,66994,Recovered,2598
2020-03-12,132240,4913,68315,Confirmed,5694
2020-03-12,132240,4913,68315,Deaths,302
2020-03-12,132240,4913,68315,Recovered,1321
2020-03-13,146672,5411,70242,Confirmed,14432
2020-03-13,146672,5411,70242,Deaths,498
2020-03-13,146672,5411,70242,Recovered,1927
2020-03-14,157773,5830,72613,Confirmed,11101
2020-03-14,157773,5830,72613,Deaths,419
2020-03-14,157773,5830,72613,Recovered,2371
2020-03-15,168954,6469,76023,Confirmed,11181
2020-03-15,168954,6469,76023,Deaths,639
2020-03-15,168954,6469,76023,Recovered,3410
2020-03-16,183593,7148,78076,Confirmed,14639
2020-03-16,183593,7148,78076,Deaths,679
2020-03-16,183593,7148,78076,Recovered,2053
2020-03-17,199419,7954,80828,Confirmed,15826
2020-03-17,199419,7954,80828,Deaths,806
2020-03-17,199419,7954,80828,Recovered,2752
2020-03-18,218989,8849,83311,Confirmed,19570
2020-03-18,218989,8849,83311,Deaths,895
2020-03-18,218989,8849,83311,Recovered,2483
2020-03-19,246905,9954,84948,Confirmed,27916
2020-03-19,246905,9954,84948,Deaths,1105
2020-03-19,246905,9954,84948,Recovered,1637
2020-03-20,276475,11435,87393,Confirmed,29570
2020-03-20,276475,11435,87393,Deaths,1481
2020-03-20,276475,11435,87393,Recovered,2445
2020-03-21,308790,13141,91656,Confirmed,32315
2020-03-21,308790,13141,91656,Deaths,1706
2020-03-21,308790,13141,91656,Recovered,4263
2020-03-22,342252,14841,97871,Confirmed,33462
2020-03-22,342252,14841,97871,Deaths,1700
2020-03-22,342252,14841,97871,Recovered,6215
2020-03-23,384404,16758,98336,Confirmed,42152
2020-03-23,384404,16758,98336,Deaths,1917
2020-03-23,384404,16758,98336,Recovered,465
2020-03-24,425535,19028,107875,Confirmed,41131
2020-03-24,425535,19028,107875,Deaths,2270
2020-03-24,425535,19028,107875,Recovered,9539
2020-03-25,476369,21803,113585,Confirmed,50834
2020-03-25,476369,21803,113585,Deaths,2775
2020-03-25,476369,21803,113585,Recovered,5710
2020-03-26,539307,24810,121949,Confirmed,62938
2020-03-26,539307,24810,121949,Deaths,3007
2020-03-26,539307,24810,121949,Recovered,8364
2020-03-27,603674,28324,130646,Confirmed,64367
2020-03-27,603674,28324,130646,Deaths,3514
2020-03-27,603674,28324,130646,Recovered,8697
2020-03-28,671309,32003,138930,Confirmed,67635
2020-03-28,671309,32003,138930,Deaths,3679
2020-03-28,671309,32003,138930,Recovered,8284
2020-03-29,730880,35471,148397,Confirmed,59571
2020-03-29,730880,35471,148397,Deaths,3468
2020-03-29,730880,35471,148397,Recovered,9467
2020-03-30,795425,39633,163834,Confirmed,64545
2020-03-30,795425,39633,163834,Deaths,4162
2020-03-30,795425,39633,163834,Recovered,15437
2020-03-31,871674,44477,176194,Confirmed,76249
2020-03-31,871674,44477,176194,Deaths,4844
2020-03-31,871674,44477,176194,Recovered,12360
2020-04-01,947840,50027,191552,Confirmed,76166
2020-04-01,947840,50027,191552,Deaths,5550
2020-04-01,947840,50027,191552,Recovered,15358
2020-04-02,1029275,56334,208182,Confirmed,81435
2020-04-02,1029275,56334,208182,Deaths,6307
2020-04-02,1029275,56334,208182,Recovered,16630
2020-04-03,1112215,62314,223189,Confirmed,82940
2020-04-03,1112215,62314,223189,Deaths,5980
2020-04-03,1112215,62314,223189,Recovered,15007
2020-04-04,1192742,68163,243197,Confirmed,80527
2020-04-04,1192742,68163,243197,Deaths,5849
2020-04-04,1192742,68163,243197,Recovered,20008
2020-04-05,1264109,73178,256601,Confirmed,71367
2020-04-05,1264109,73178,256601,Deaths,5015
2020-04-05,1264109,73178,256601,Recovered,13404
2020-04-06,1337062,79015,272990,Confirmed,72953
2020-04-06,1337062,79015,272990,Deaths,5837
2020-04-06,1337062,79015,272990,Recovered,16389
2020-04-07,1413812,86922,295842,Confirmed,76750
2020-04-07,1413812,86922,295842,Deaths,7907
2020-04-07,1413812,86922,295842,Recovered,22852
2020-04-08,1497403,93651,324194,Confirmed,83591
2020-04-08,1497403,93651,324194,Deaths,6729
2020-04-08,1497403,93651,324194,Recovered,28352
2020-04-09,1583844,101266,348522,Confirmed,86441
2020-04-09,1583844,101266,348522,Deaths,7615
2020-04-09,1583844,101266,348522,Recovered,24328
2020-04-10,1671729,108531,369646,Confirmed,87885
2020-04-10,1671729,108531,369646,Deaths,7265
2020-04-10,1671729,108531,369646,Recovered,21124
2020-04-11,1748223,114586,395158,Confirmed,76494
2020-04-11,1748223,114586,395158,Deaths,6055
2020-04-11,1748223,114586,395158,Recovered,25512
2020-04-12,1845226,120317,414027,Confirmed,97003
2020-04-12,1845226,120317,414027,Deaths,5731
2020-04-12,1845226,120317,414027,Recovered,18869
2020-04-13,1915142,126070,440558,Confirmed,69916
2020-04-13,1915142,126070,440558,Deaths,5753
2020-04-13,1915142,126070,440558,Recovered,26531
2020-04-14,1984840,132972,465199,Confirmed,69698
2020-04-14,1984840,132972,465199,Deaths,6902
2020-04-14,1984840,132972,465199,Recovered,24641
2020-04-15,2065566,141271,501110,Confirmed,80726
2020-04-15,2065566,141271,501110,Deaths,8299
2020-04-15,2065566,141271,501110,Recovered,35911
2020-04-16,2162241,148568,531206,Confirmed,96675
2020-04-16,2162241,148568,531206,Deaths,7297
2020-04-16,2162241,148568,531206,Recovered,30096
2020-04-17,2250566,157457,556479,Confirmed,88325
2020-04-17,2250566,157457,556479,Deaths,8889
2020-04-17,2250566,157457,556479,Recovered,25273
2020-04-18,2323831,163928,579981,Confirmed,73265
2020-04-18,2323831,163928,579981,Deaths,6471
2020-04-18,2323831,163928,579981,Recovered,23502
2020-04-19,2404673,168506,610748,Confirmed,80842
2020-04-19,2404673,168506,610748,Deaths,4578
2020-04-19,2404673,168506,610748,Recovered,30767
2020-04-20,2477668,173929,632054,Confirmed,72995
2020-04-20,2477668,173929,632054,Deaths,5423
2020-04-20,2477668,173929,632054,Recovered,21306
2020-04-21,2552783,181080,666235,Confirmed,75115
2020-04-21,2552783,181080,666235,Deaths,7151
2020-04-21,2552783,181080,666235,Recovered,34181
2020-04-22,2629660,187837,695398,Confirmed,76877
2020-04-22,2629660,187837,695398,Deaths,6757
2020-04-22,2629660,187837,695398,Recovered,29163
2020-04-23,2719097,194706,723881,Confirmed,89437
2020-04-23,2719097,194706,723881,Deaths,6869
2020-04-23,2719097,194706,723881,Recovered,28483
2020-04-24,2806113,201387,773522,Confirmed,87016
2020-04-24,2806113,201387,773522,Deaths,6681
2020-04-24,2806113,201387,773522,Recovered,49641
2020-04-25,2890304,206961,800432,Confirmed,84191
2020-04-25,2890304,206961,800432,Deaths,5574
2020-04-25,2890304,206961,800432,Recovered,26910
2020-04-26,2963242,210840,828162,Confirmed,72938
2020-04-26,2963242,210840,828162,Deaths,3879
2020-04-26,2963242,210840,828162,Recovered,27730
2020-04-27,3032503,215478,854575,Confirmed,69261
2020-04-27,3032503,215478,854575,Deaths,4638
2020-04-27,3032503,215478,854575,Recovered,26413
2020-04-28,3107085,221931,886872,Confirmed,74582
2020-04-28,3107085,221931,886872,Deaths,6453
2020-04-28,3107085,221931,886872,Recovered,32297
2020-04-29,3183962,228695,927944,Confirmed,76877
2020-04-29,3183962,228695,927944,Deaths,6764
2020-04-29,3183962,228695,927944,Recovered,41072
2020-04-30,3267740,234652,991808,Confirmed,83778
2020-04-30,3267740,234652,991808,Deaths,5957
2020-04-30,3267740,234652,991808,Recovered,63864
2020-05-01,3354731,239824,1028693,Confirmed,86991
2020-05-01,3354731,239824,1028693,Deaths,5172
2020-05-01,3354731,239824,1028693,Recovered,36885
2020-05-02,3435281,245142,1068554,Confirmed,80550
2020-05-02,3435281,245142,1068554,Deaths,5318
2020-05-02,3435281,245142,1068554,Recovered,39861
2020-05-03,3513023,248584,1099769,Confirmed,77742
2020-05-03,3513023,248584,1099769,Deaths,3442
2020-05-03,3513023,248584,1099769,Recovered,31215
2020-05-04,3589133,252739,1132720,Confirmed,76110
2020-05-04,3589133,252739,1132720,Deaths,4155
2020-05-04,3589133,252739,1132720,Recovered,32951
2020-05-05,3669172,258618,1168349,Confirmed,80039
2020-05-05,3669172,258618,1168349,Deaths,5879
2020-05-05,3669172,258618,1168349,Recovered,35629
2020-05-06,3759093,265272,1213087,Confirmed,89921
2020-05-06,3759093,265272,1213087,Deaths,6654
2020-05-06,3759093,265272,1213087,Recovered,44738
2020-05-07,3848305,270689,1251504,Confirmed,89212
2020-05-07,3848305,270689,1251504,Deaths,5417
2020-05-07,3848305,270689,1251504,Recovered,38417
2020-05-08,3939833,276252,1287042,Confirmed,91528
2020-05-08,3939833,276252,1287042,Deaths,5563
2020-05-08,3939833,276252,1287042,Recovered,35538
2020-05-09,4023441,280515,1339561,Confirmed,83608
2020-05-09,4023441,280515,1339561,Deaths,4263
2020-05-09,4023441,280515,1339561,Recovered,52519
2020-05-10,4099732,284085,1372308,Confirmed,76291
2020-05-10,4099732,284085,1372308,Deaths,3570
2020-05-10,4099732,284085,1372308,Recovered,32747
2020-05-11,4176006,287547,1418404,Confirmed,76274
2020-05-11,4176006,287547,1418404,Deaths,3462
2020-05-11,4176006,287547,1418404,Recovered,46096
2020-05-12,4259403,293090,1454391,Confirmed,83397
2020-05-12,4259403,293090,1454391,Deaths,5543
2020-05-12,4259403,293090,1454391,Recovered,35987
2020-05-13,4344421,298321,1509111,Confirmed,85018
2020-05-13,4344421,298321,1509111,Deaths,5231
2020-05-13,4344421,298321,1509111,Recovered,54720
2020-05-14,4441499,303592,1547918,Confirmed,97078
2020-05-14,4441499,303592,1547918,Deaths,5271
2020-05-14,4441499,303592,1547918,Recovered,38807
2020-05-15,4537879,308805,1595086,Confirmed,96380
2020-05-15,4537879,308805,1595086,Deaths,5213
2020-05-15,4537879,308805,1595086,Recovered,47168
2020-05-16,4629672,312958,1650752,Confirmed,91793
2020-05-16,4629672,312958,1650752,Deaths,4153
2020-05-16,4629672,312958,1650752,Recovered,55666
2020-05-17,4708205,316297,1690906,Confirmed,78533
2020-05-17,4708205,316297,1690906,Deaths,3339
2020-05-17,4708205,316297,1690906,Recovered,40154
2020-05-18,4796476,319584,1743116,Confirmed,88271
2020-05-18,4796476,319584,1743116,Deaths,3287
2020-05-18,4796476,319584,1743116,Recovered,52210
2020-05-19,4892934,324375,1794463,Confirmed,96458
2020-05-19,4892934,324375,1794463,Deaths,4791
2020-05-19,4892934,324375,1794463,Recovered,51347
2020-05-20,4995742,329236,1852648,Confirmed,102808
2020-05-20,4995742,329236,1852648,Deaths,4861
2020-05-20,4995742,329236,1852648,Recovered,58185
2020-05-21,5102278,334028,1902975,Confirmed,106536
2020-05-21,5102278,334028,1902975,Deaths,4792
2020-05-21,5102278,334028,1902975,Recovered,50327
2020-05-22,5209244,339314,2010748,Confirmed,106966
2020-05-22,5209244,339314,2010748,Deaths,5286
2020-05-22,5209244,339314,2010748,Recovered,107773
2020-05-23,5308225,343305,2065009,Confirmed,98981
2020-05-23,5308225,343305,2065009,Deaths,3991
2020-05-23,5308225,343305,2065009,Recovered,54261
2020-05-24,5403524,346127,2119762,Confirmed,95299
2020-05-24,5403524,346127,2119762,Deaths,2822
2020-05-24,5403524,346127,2119762,Recovered,54753
2020-05-25,5490497,347309,2182812,Confirmed,86973
2020-05-25,5490497,347309,2182812,Deaths,1182
2020-05-25,5490497,347309,2182812,Recovered,63050
2020-05-26,5583031,351520,2237325,Confirmed,92534
2020-05-26,5583031,351520,2237325,Deaths,4211
2020-05-26,5583031,351520,2237325,Recovered,54513
2020-05-27,5685633,356707,2299820,Confirmed,102602
2020-05-27,5685633,356707,2299820,Deaths,5187
2020-05-27,5685633,356707,2299820,Recovered,62495
2020-05-28,5803599,361392,2365953,Confirmed,117966
2020-05-28,5803599,361392,2365953,Deaths,4685
2020-05-28,5803599,361392,2365953,Recovered,66133
2020-05-29,5924709,366076,2442334,Confirmed,121110
2020-05-29,5924709,366076,2442334,Deaths,4684
2020-05-29,5924709,366076,2442334,Recovered,76381
2020-05-30,6053134,370211,2512188,Confirmed,128425
2020-05-30,6053134,370211,2512188,Deaths,4135
2020-05-30,6053134,370211,2512188,Recovered,69854
2020-05-31,6160243,373078,2587796,Confirmed,107109
2020-05-31,6160243,373078,2587796,Deaths,2867
2020-05-31,6160243,373078,2587796,Recovered,75608
2020-06-01,6256493,376608,2641807,Confirmed,96250
2020-06-01,6256493,376608,2641807,Deaths,3530
2020-06-01,6256493,376608,2641807,Recovered,54011
2020-06-02,6369046,381307,2745291,Confirmed,112553
2020-06-02,6369046,381307,2745291,Deaths,4699
2020-06-02,6369046,381307,2745291,Recovered,103484
2020-06-03,6496381,387013,2823638,Confirmed,127335
2020-06-03,6496381,387013,2823638,Deaths,5706
2020-06-03,6496381,387013,2823638,Recovered,78347
2020-06-04,6623083,392161,2892984,Confirmed,126702
2020-06-04,6623083,392161,2892984,Deaths,5148
2020-06-04,6623083,392161,2892984,Recovered,69346
2020-06-05,6755724,396983,2961245,Confirmed,132641
2020-06-05,6755724,396983,2961245,Deaths,4822
2020-06-05,6755724,396983,2961245,Recovered,68261
2020-06-06,6881530,400801,3032422,Confirmed,125806
2020-06-06,6881530,400801,3032422,Deaths,3818
2020-06-06,6881530,400801,3032422,Recovered,71177
2020-06-07,6993970,403550,3086926,Confirmed,112440
2020-06-07,6993970,403550,3086926,Deaths,2749
2020-06-07,6993970,403550,3086926,Recovered,54504
2020-06-08,7097409,407306,3237848,Confirmed,103439
2020-06-08,7097409,407306,3237848,Deaths,3756
2020-06-08,7097409,407306,3237848,Recovered,150922
2020-06-09,7220392,412161,3319329,Confirmed,122983
2020-06-09,7220392,412161,3319329,Deaths,4855
2020-06-09,7220392,412161,3319329,Recovered,81481
2020-06-10,7354172,417366,3397362,Confirmed,133780
2020-06-10,7354172,417366,3397362,Deaths,5205
2020-06-10,7354172,417366,3397362,Recovered,78033
2020-06-11,7492360,422150,3482329,Confirmed,138188
2020-06-11,7492360,422150,3482329,Deaths,4784
2020-06-11,7492360,422150,3482329,Recovered,84967
2020-06-12,7621346,426445,3561141,Confirmed,128986
2020-06-12,7621346,426445,3561141,Deaths,4295
2020-06-12,7621346,426445,3561141,Recovered,78812
2020-06-13,7755445,430695,3646256,Confirmed,134099
2020-06-13,7755445,430695,3646256,Deaths,4250
2020-06-13,7755445,430695,3646256,Recovered,85115
2020-06-14,7888575,434041,3716214,Confirmed,133130
2020-06-14,7888575,434041,3716214,Deaths,3346
2020-06-14,7888575,434041,3716214,Recovered,69958
2020-06-15,8010360,437545,3795613,Confirmed,121785
2020-06-15,8010360,437545,3795613,Deaths,3504
2020-06-15,8010360,437545,3795613,Recovered,79399
2020-06-16,8149939,444334,3893008,Confirmed,139579
2020-06-16,8149939,444334,3893008,Deaths,6789
2020-06-16,8149939,444334,3893008,Recovered,97395
2020-06-17,8325831,449605,4010413,Confirmed,175892
2020-06-17,8325831,449605,4010413,Deaths,5271
2020-06-17,8325831,449605,4010413,Recovered,117405
2020-06-18,8464706,454614,4091040,Confirmed,138875
2020-06-18,8464706,454614,4091040,Deaths,5009
2020-06-18,8464706,454614,4091040,Recovered,80627
2020-06-19,8645640,460883,4185510,Confirmed,180934
2020-06-19,8645640,460883,4185510,Deaths,6269
2020-06-19,8645640,460883,4185510,Recovered,94470
2020-06-20,8803904,465151,4300822,Confirmed,158264
2020-06-20,8803904,465151,4300822,Deaths,4268
2020-06-20,8803904,465151,4300822,Recovered,115312
2020-06-21,8934807,469208,4369091,Confirmed,130903
2020-06-21,8934807,469208,4369091,Deaths,4057
2020-06-21,8934807,469208,4369091,Recovered,68269
2020-06-22,9072666,472779,4460324,Confirmed,137859
2020-06-22,9072666,472779,4460324,Deaths,3571
2020-06-22,9072666,472779,4460324,Recovered,91233
2020-06-23,9238013,478203,4563932,Confirmed,165347
2020-06-23,9238013,478203,4563932,Deaths,5424
2020-06-23,9238013,478203,4563932,Recovered,103608
2020-06-24,9405649,483377,4679247,Confirmed,167636
2020-06-24,9405649,483377,4679247,Deaths,5174
2020-06-24,9405649,483377,4679247,Recovered,115315
2020-06-25,9583608,489928,4771711,Confirmed,177959
2020-06-25,9583608,489928,4771711,Deaths,6551
2020-06-25,9583608,489928,4771711,Recovered,92464
2020-06-26,9774609,494773,4878026,Confirmed,191001
2020-06-26,9774609,494773,4878026,Deaths,4845
2020-06-26,9774609,494773,4878026,Recovered,106315
2020-06-27,9952423,499291,4984068,Confirmed,177814
2020-06-27,9952423,499291,4984068,Deaths,4518
2020-06-27,9952423,499291,4984068,Recovered,106042
2020-06-28,10117641,502450,5072856,Confirmed,165218
2020-06-28,10117641,502450,5072856,Deaths,3159
2020-06-28,10117641,502450,5072856,Recovered,88788
2020-06-29,10273510,506076,5166760,Confirmed,155869
2020-06-29,10273510,506076,5166760,Deaths,3626
2020-06-29,10273510,506076,5166760,Recovered,93904
2020-06-30,10447879,511268,5283724,Confirmed,174369
2020-06-30,10447879,511268,5283724,Deaths,5192
2020-06-30,10447879,511268,5283724,Recovered,116964
2020-07-01,10664168,516253,5399355,Confirmed,216289
2020-07-01,10664168,516253,5399355,Deaths,4985
2020-07-01,10664168,516253,5399355,Recovered,115631
2020-07-02,10871926,521361,5683748,Confirmed,207758
2020-07-02,10871926,521361,5683748,Deaths,5108
2020-07-02,10871926,521361,5683748,Recovered,284393
2020-07-03,11076086,526419,5793219,Confirmed,204160
2020-07-03,11076086,526419,5793219,Deaths,5058
2020-07-03,11076086,526419,5793219,Recovered,109471
2020-07-04,11269114,530767,5988655,Confirmed,193028
2020-07-04,11269114,530767,5988655,Deaths,4348
2020-07-04,11269114,530767,5988655,Recovered,195436
2020-07-05,11452196,534280,6107828,Confirmed,183082
2020-07-05,11452196,534280,6107828,Deaths,3513
2020-07-05,11452196,534280,6107828,Recovered,119173
2020-07-06,11620096,538058,6231058,Confirmed,167900
2020-07-06,11620096,538058,6231058,Deaths,3778
2020-07-06,11620096,538058,6231058,Recovered,123230
