date,confirmed_sum,deaths_sum,recovered_sum,case,increment
2020-03-11,126547,4611,65268,Deaths,345
2020-03-11,126547,4611,65268,Recovered,2596
2020-03-12,132297,4916,66588,Confirmed,5750
2020-03-12,132297,4916,66588,Deaths,305
2020-03-12,132297,4916,66588,Recovered,1320
2020-03-13,146704,5413,68513,Confirmed,14407
2020-03-13,146704,5413,68513,Deaths,497
2020-03-13,146704,5413,68513,Recovered,1925
2020-03-14,157795,5830,70881,Confirmed,11091
2020-03-14,157795,5830,70881,Deaths,417
2020-03-14,157795,5830,70881,Recovered,2368
2020-03-15,168941,6471,74291,Confirmed,11146
2020-03-15,168941,6471,74291,Deaths,641
2020-03-15,168941,6471,74291,Recovered,3410
2020-03-16,183597,7151,76341,Confirmed,14656
2020-03-16,183597,7151,76341,Deaths,680
2020-03-16,183597,7151,76341,Recovered,2050
2020-03-17,199434,7955,79093,Confirmed,15837
2020-03-17,199434,7955,79093,Deaths,804
2020-03-17,199434,7955,79093,Recovered,2752
2020-03-18,219028,8852,81576,Confirmed,19594
2020-03-18,219028,8852,81576,Deaths,897
2020-03-18,219028,8852,81576,Recovered,2483
2020-03-19,246949,9958,83213,Confirmed,27921
2020-03-19,246949,9958,83213,Deaths,1106
2020-03-19,246949,9958,83213,Recovered,1637
2020-03-20,276534,11436,85657,Confirmed,29585
2020-03-20,276534,11436,85657,Deaths,1478
2020-03-20,276534,11436,85657,Recovered,2444
2020-03-21,308842,13142,89918,Confirmed,32308
2020-03-21,308842,13142,89918,Deaths,1706
2020-03-21,308842,13142,89918,Recovered,4261
2020-03-22,342255,14840,96133,Confirmed,33413
2020-03-22,342255,14840,96133,Deaths,1698
2020-03-22,342255,14840,96133,Recovered,6215
2020-03-23,384420,16757,96598,Confirmed,42165
2020-03-23,384420,16757,96598,Deaths,1917
2020-03-23,384420,16757,96598,Recovered,465
2020-03-24,425559,19027,106133,Confirmed,41139
2020-03-24,425559,19027,106133,Deaths,2270
2020-03-24,425559,19027,106133,Recovered,9535
2020-03-25,476376,21804,111841,Confirmed,50817
2020-03-25,476376,21804,111841,Deaths,2777
2020-03-25,476376,21804,111841,Recovered,5708
2020-03-26,539336,24811,120205,Confirmed,62960
2020-03-26,539336,24811,120205,Deaths,3007
2020-03-26,539336,24811,120205,Recovered,8364
2020-03-27,603736,28329,128901,Confirmed,64400
2020-03-27,603736,28329,128901,Deaths,3518
2020-03-27,603736,28329,128901,Recovered,8696
2020-03-28,671344,32008,137184,Confirmed,67608
2020-03-28,671344,32008,137184,Deaths,3679
2020-03-28,671344,32008,137184,Recovered,8283
2020-03-29,730921,35481,146648,Confirmed,59577
2020-03-29,730921,35481,146648,Deaths,3473
2020-03-29,730921,35481,146648,Recovered,9464
2020-03-30,795560,39645,162071,Confirmed,64639
2020-03-30,795560,39645,162071,Deaths,4164
2020-03-30,795560,39645,162071,Recovered,15423
2020-03-31,871976,44489,174411,Confirmed,76416
2020-03-31,871976,44489,174411,Deaths,4844
2020-03-31,871976,44489,174411,Recovered,12340
2020-04-01,948197,50043,189748,Confirmed,76221
2020-04-01,948197,50043,189748,Deaths,5554
2020-04-01,948197,50043,189748,Recovered,15337
2020-04-02,1029598,56348,206372,Confirmed,81401
2020-04-02,1029598,56348,206372,Deaths,6305
2020-04-02,1029598,56348,206372,Recovered,16624
2020-04-03,1112752,62333,221367,Confirmed,83154
2020-04-03,1112752,62333,221367,Deaths,5985
2020-04-03,1112752,62333,221367,Recovered,14995
2020-04-04,1193128,68174,241369,Confirmed,80376
2020-04-04,1193128,68174,241369,Deaths,5841
2020-04-04,1193128,68174,241369,Recovered,20002
2020-04-05,1264846,73195,254755,Confirmed,71718
2020-04-05,1264846,73195,254755,Deaths,5021
2020-04-05,1264846,73195,254755,Recovered,13386
2020-04-06,1337518,79027,271118,Confirmed,72672
2020-04-06,1337518,79027,271118,Deaths,5832
2020-04-06,1337518,79027,271118,Recovered,16363
2020-04-07,1414391,86929,293890,Confirmed,76873
2020-04-07,1414391,86929,293890,Deaths,7902
2020-04-07,1414391,86929,293890,Recovered,22772
2020-04-08,1498166,93664,322164,Confirmed,83775
2020-04-08,1498166,93664,322164,Deaths,6735
2020-04-08,1498166,93664,322164,Recovered,28274
2020-04-09,1584791,101293,346423,Confirmed,86625
2020-04-09,1584791,101293,346423,Deaths,7629
2020-04-09,1584791,101293,346423,Recovered,24259
2020-04-10,1672449,108565,367464,Confirmed,87658
2020-04-10,1672449,108565,367464,Deaths,7272
2020-04-10,1672449,108565,367464,Recovered,21041
2020-04-11,1749169,114634,392910,Confirmed,76720
2020-04-11,1749169,114634,392910,Deaths,6069
2020-04-11,1749169,114634,392910,Recovered,25446
2020-04-12,1845951,120365,411725,Confirmed,96782
2020-04-12,1845951,120365,411725,Deaths,5731
2020-04-12,1845951,120365,411725,Recovered,18815
2020-04-13,1915545,126112,438201,Confirmed,69594
2020-04-13,1915545,126112,438201,Deaths,5747
2020-04-13,1915545,126112,438201,Recovered,26476
2020-04-14,1985472,133011,462683,Confirmed,69927
2020-04-14,1985472,133011,462683,Deaths,6899
2020-04-14,1985472,133011,462683,Recovered,24482
2020-04-15,2066301,141323,498381,Confirmed,80829
2020-04-15,2066301,141323,498381,Deaths,8312
2020-04-15,2066301,141323,498381,Recovered,35698
2020-04-16,2163013,148606,528323,Confirmed,96712
2020-04-16,2163013,148606,528323,Deaths,7283
2020-04-16,2163013,148606,528323,Recovered,29942
2020-04-17,2250737,157497,553386,Confirmed,87724
2020-04-17,2250737,157497,553386,Deaths,8891
2020-04-17,2250737,157497,553386,Recovered,25063
2020-04-18,2324083,163955,576822,Confirmed,73346
2020-04-18,2324083,163955,576822,Deaths,6458
2020-04-18,2324083,163955,576822,Recovered,23436
2020-04-19,2404790,168538,607389,Confirmed,80707
2020-04-19,2404790,168538,607389,Deaths,4583
2020-04-19,2404790,168538,607389,Recovered,30567
2020-04-20,2478129,173981,628433,Confirmed,73339
2020-04-20,2478129,173981,628433,Deaths,5443
2020-04-20,2478129,173981,628433,Recovered,21044
2020-04-21,2553289,181134,662396,Confirmed,75160
2020-04-21,2553289,181134,662396,Deaths,7153
2020-04-21,2553289,181134,662396,Recovered,33963
2020-04-22,2630185,187893,691253,Confirmed,76896
2020-04-22,2630185,187893,691253,Deaths,6759
2020-04-22,2630185,187893,691253,Recovered,28857
2020-04-23,2719198,194743,719300,Confirmed,89013
2020-04-23,2719198,194743,719300,Deaths,6850
2020-04-23,2719198,194743,719300,Recovered,28047
2020-04-24,2806138,201417,768720,Confirmed,86940
2020-04-24,2806138,201417,768720,Deaths,6674
2020-04-24,2806138,201417,768720,Recovered,49420
2020-04-25,2890259,206995,795515,Confirmed,84121
2020-04-25,2890259,206995,795515,Deaths,5578
2020-04-25,2890259,206995,795515,Recovered,26795
2020-04-26,2963206,210878,823064,Confirmed,72947
2020-04-26,2963206,210878,823064,Deaths,3883
2020-04-26,2963206,210878,823064,Recovered,27549
2020-04-27,3031819,215525,849177,Confirmed,68613
2020-04-27,3031819,215525,849177,Deaths,4647
2020-04-27,3031819,215525,849177,Recovered,26113
2020-04-28,3107209,221990,881239,Confirmed,75390
2020-04-28,3107209,221990,881239,Deaths,6465
2020-04-28,3107209,221990,881239,Recovered,32062
2020-04-29,3184143,228753,922129,Confirmed,76934
2020-04-29,3184143,228753,922129,Deaths,6763
2020-04-29,3184143,228753,922129,Recovered,40890
2020-04-30,3267936,234720,985786,Confirmed,83793
2020-04-30,3267936,234720,985786,Deaths,5967
2020-04-30,3267936,234720,985786,Recovered,63657
2020-05-01,3354984,239897,1022613,Confirmed,87048
2020-05-01,3354984,239897,1022613,Deaths,5177
2020-05-01,3354984,239897,1022613,Recovered,36827
2020-05-02,3435571,245222,1062365,Confirmed,80587
2020-05-02,3435571,245222,1062365,Deaths,5325
2020-05-02,3435571,245222,1062365,Recovered,39752
2020-05-03,3513207,248675,1093454,Confirmed,77636
2020-05-03,3513207,248675,1093454,Deaths,3453
2020-05-03,3513207,248675,1093454,Recovered,31089
2020-05-04,3589284,252803,1126183,Confirmed,76077
2020-05-04,3589284,252803,1126183,Deaths,4128
2020-05-04,3589284,252803,1126183,Recovered,32729
2020-05-05,3669273,258674,1161613,Confirmed,79989
2020-05-05,3669273,258674,1161613,Deaths,5871
2020-05-05,3669273,258674,1161613,Recovered,35430
2020-05-06,3759295,265343,1206104,Confirmed,90022
2020-05-06,3759295,265343,1206104,Deaths,6669
2020-05-06,3759295,265343,1206104,Recovered,44491
2020-05-07,3848381,270752,1244353,Confirmed,89086
2020-05-07,3848381,270752,1244353,Deaths,5409
2020-05-07,3848381,270752,1244353,Recovered,38249
2020-05-08,3939898,276320,1279849,Confirmed,91517
2020-05-08,3939898,276320,1279849,Deaths,5568
2020-05-08,3939898,276320,1279849,Recovered,35496
2020-05-09,4023533,280585,1332098,Confirmed,83635
2020-05-09,4023533,280585,1332098,Deaths,4265
2020-05-09,4023533,280585,1332098,Recovered,52249
2020-05-10,4099779,284151,1364585,Confirmed,76246
2020-05-10,4099779,284151,1364585,Deaths,3566
2020-05-10,4099779,284151,1364585,Recovered,32487
2020-05-11,4176020,287624,1410385,Confirmed,76241
2020-05-11,4176020,287624,1410385,Deaths,3473
2020-05-11,4176020,287624,1410385,Recovered,45800
2020-05-12,4259383,293168,1446194,Confirmed,83363
2020-05-12,4259383,293168,1446194,Deaths,5544
2020-05-12,4259383,293168,1446194,Recovered,35809
2020-05-13,4344371,298399,1500736,Confirmed,84988
2020-05-13,4344371,298399,1500736,Deaths,5231
2020-05-13,4344371,298399,1500736,Recovered,54542
2020-05-14,4441476,303667,1539338,Confirmed,97105
2020-05-14,4441476,303667,1539338,Deaths,5268
2020-05-14,4441476,303667,1539338,Recovered,38602
2020-05-15,4537825,308882,1586352,Confirmed,96349
2020-05-15,4537825,308882,1586352,Deaths,5215
2020-05-15,4537825,308882,1586352,Recovered,47014
2020-05-16,4629638,313053,1641977,Confirmed,91813
2020-05-16,4629638,313053,1641977,Deaths,4171
2020-05-16,4629638,313053,1641977,Recovered,55625
2020-05-17,4708147,316382,1682090,Confirmed,78509
2020-05-17,4708147,316382,1682090,Deaths,3329
2020-05-17,4708147,316382,1682090,Recovered,40113
2020-05-18,4796431,319673,1734121,Confirmed,88284
2020-05-18,4796431,319673,1734121,Deaths,3291
2020-05-18,4796431,319673,1734121,Recovered,52031
2020-05-19,4892855,324457,1785383,Confirmed,96424
2020-05-19,4892855,324457,1785383,Deaths,4784
2020-05-19,4892855,324457,1785383,Recovered,51262
2020-05-20,4995697,329337,1843433,Confirmed,102842
2020-05-20,4995697,329337,1843433,Deaths,4880
2020-05-20,4995697,329337,1843433,Recovered,58050
2020-05-21,5102217,334128,1893451,Confirmed,106520
2020-05-21,5102217,334128,1893451,Deaths,4791
2020-05-21,5102217,334128,1893451,Recovered,50018
2020-05-22,5209117,339412,2001111,Confirmed,106900
2020-05-22,5209117,339412,2001111,Deaths,5284
2020-05-22,5209117,339412,2001111,Recovered,107660
2020-05-23,5308100,343401,2055353,Confirmed,98983
2020-05-23,5308100,343401,2055353,Deaths,3989
2020-05-23,5308100,343401,2055353,Recovered,54242
2020-05-24,5403426,346541,2110029,Confirmed,95326
2020-05-24,5403426,346541,2110029,Deaths,3140
2020-05-24,5403426,346541,2110029,Recovered,54676
2020-05-25,5490389,347719,2172974,Confirmed,86963
2020-05-25,5490389,347719,2172974,Deaths,1178
2020-05-25,5490389,347719,2172974,Recovered,62945
2020-05-26,5582911,351922,2227268,Confirmed,92522
2020-05-26,5582911,351922,2227268,Deaths,4203
2020-05-26,5582911,351922,2227268,Recovered,54294
2020-05-27,5685511,357135,2289661,Confirmed,102600
2020-05-27,5685511,357135,2289661,Deaths,5213
2020-05-27,5685511,357135,2289661,Recovered,62393
2020-05-28,5803600,361847,2355704,Confirmed,118089
2020-05-28,5803600,361847,2355704,Deaths,4712
2020-05-28,5803600,361847,2355704,Recovered,66043
2020-05-29,5924710,366580,2430715,Confirmed,121110
2020-05-29,5924710,366580,2430715,Deaths,4733
2020-05-29,5924710,366580,2430715,Recovered,75011
2020-05-30,6053136,370730,2500281,Confirmed,128426
2020-05-30,6053136,370730,2500281,Deaths,4150
2020-05-30,6053136,370730,2500281,Recovered,69566
2020-05-31,6160245,373599,2575877,Confirmed,107109
2020-05-31,6160245,373599,2575877,Deaths,2869
2020-05-31,6160245,373599,2575877,Recovered,75596
2020-06-01,6256496,376684,2629743,Confirmed,96251
2020-06-01,6256496,376684,2629743,Deaths,3085
2020-06-01,6256496,376684,2629743,Recovered,53866
2020-06-02,6377175,381518,2733136,Confirmed,120679
2020-06-02,6377175,381518,2733136,Deaths,4834
2020-06-02,6377175,381518,2733136,Recovered,103393
2020-06-03,6496384,387097,2811418,Confirmed,119209
2020-06-03,6496384,387097,2811418,Deaths,5579
2020-06-03,6496384,387097,2811418,Recovered,78282
2020-06-04,6623086,392246,2880675,Confirmed,126702
2020-06-04,6623086,392246,2880675,Deaths,5149
2020-06-04,6623086,392246,2880675,Recovered,69257
2020-06-05,6755727,397069,2947990,Confirmed,132641
2020-06-05,6755727,397069,2947990,Deaths,4823
2020-06-05,6755727,397069,2947990,Recovered,67315
2020-06-06,6881533,400890,3019151,Confirmed,125806
2020-06-06,6881533,400890,3019151,Deaths,3821
2020-06-06,6881533,400890,3019151,Recovered,71161
2020-06-07,6993973,403639,3073501,Confirmed,112440
2020-06-07,6993973,403639,3073501,Deaths,2749
2020-06-07,6993973,403639,3073501,Recovered,54350
2020-06-08,7097413,407395,3224307,Confirmed,103440
2020-06-08,7097413,407395,3224307,Deaths,3756
2020-06-08,7097413,407395,3224307,Recovered,150806
2020-06-09,7220396,412253,3305682,Confirmed,122983
2020-06-09,7220396,412253,3305682,Deaths,4858
2020-06-09,7220396,412253,3305682,Recovered,81375
2020-06-10,7354176,417463,3383615,Confirmed,133780
2020-06-10,7354176,417463,3383615,Deaths,5210
2020-06-10,7354176,417463,3383615,Recovered,77933
2020-06-11,7492364,422248,3468527,Confirmed,138188
2020-06-11,7492364,422248,3468527,Deaths,4785
2020-06-11,7492364,422248,3468527,Recovered,84912
2020-06-12,7621346,426545,3547290,Confirmed,128982
2020-06-12,7621346,426545,3547290,Deaths,4297
2020-06-12,7621346,426545,3547290,Recovered,78763
2020-06-13,7755445,430797,3632401,Confirmed,134099
2020-06-13,7755445,430797,3632401,Deaths,4252
2020-06-13,7755445,430797,3632401,Recovered,85111
2020-06-14,7888575,434143,3702352,Confirmed,133130
2020-06-14,7888575,434143,3702352,Deaths,3346
2020-06-14,7888575,434143,3702352,Recovered,69951
2020-06-15,8010360,437647,3780947,Confirmed,121785
2020-06-15,8010360,437647,3780947,Deaths,3504
2020-06-15,8010360,437647,3780947,Recovered,78595
2020-06-16,8149939,444439,3878280,Confirmed,139579
2020-06-16,8149939,444439,3878280,Deaths,6792
2020-06-16,8149939,444439,3878280,Recovered,97333
2020-06-17,8325831,449710,3995644,Confirmed,175892
2020-06-17,8325831,449710,3995644,Deaths,5271
2020-06-17,8325831,449710,3995644,Recovered,117364
2020-06-18,8464706,454721,4076229,Confirmed,138875
2020-06-18,8464706,454721,4076229,Deaths,5011
2020-06-18,8464706,454721,4076229,Recovered,80585
2020-06-19,8645640,460990,4168688,Confirmed,180934
2020-06-19,8645640,460990,4168688,Deaths,6269
2020-06-19,8645640,460990,4168688,Recovered,92459
2020-06-20,8803905,465260,4283842,Confirmed,158265
2020-06-20,8803905,465260,4283842,Deaths,4270
2020-06-20,8803905,465260,4283842,Recovered,115154
2020-06-21,8934808,469317,4352081,Confirmed,130903
2020-06-21,8934808,469317,4352081,Deaths,4057
2020-06-21,8934808,469317,4352081,Recovered,68239
2020-06-22,9072667,472888,4443245,Confirmed,137859
2020-06-22,9072667,472888,4443245,Deaths,3571
2020-06-22,9072667,472888,4443245,Recovered,91164
2020-06-23,9238013,478203,4546801,Confirmed,165346
2020-06-23,9238013,478203,4546801,Deaths,5315
2020-06-23,9238013,478203,4546801,Recovered,103556
2020-06-24,9405649,483377,4659757,Confirmed,167636
2020-06-24,9405649,483377,4659757,Deaths,5174
2020-06-24,9405649,483377,4659757,Recovered,112956
2020-06-25,9583608,489928,4752159,Confirmed,177959
2020-06-25,9583608,489928,4752159,Deaths,6551
2020-06-25,9583608,489928,4752159,Recovered,92402
2020-06-26,9774609,494773,4858453,Confirmed,191001
2020-06-26,9774609,494773,4858453,Deaths,4845
2020-06-26,9774609,494773,4858453,Recovered,106294
2020-06-27,9952423,499291,4964476,Confirmed,177814
2020-06-27,9952423,499291,4964476,Deaths,4518
2020-06-27,9952423,499291,4964476,Recovered,106023
2020-06-28,10117641,502450,5053239,Confirmed,165218
2020-06-28,10117641,502450,5053239,Deaths,3159
2020-06-28,10117641,502450,5053239,Recovered,88763
2020-06-29,10273510,506076,5147101,Confirmed,155869
2020-06-29,10273510,506076,5147101,Deaths,3626
2020-06-29,10273510,506076,5147101,Recovered,93862
2020-06-30,10447879,511268,5264040,Confirmed,174369
2020-06-30,10447879,511268,5264040,Deaths,5192
2020-06-30,10447879,511268,5264040,Recovered,116939
2020-07-01,10664230,516255,5379645,Confirmed,216351
2020-07-01,10664230,516255,5379645,Deaths,4987
2020-07-01,10664230,516255,5379645,Recovered,115605
2020-07-02,10872003,521366,5664013,Confirmed,207773
2020-07-02,10872003,521366,5664013,Deaths,5111
2020-07-02,10872003,521366,5664013,Recovered,284368
2020-07-03,11076238,526426,5773456,Confirmed,204235
2020-07-03,11076238,526426,5773456,Deaths,5060
2020-07-03,11076238,526426,5773456,Recovered,109443
2020-07-04,11269327,530780,5968887,Confirmed,193089
2020-07-04,11269327,530780,5968887,Deaths,4354
2020-07-04,11269327,530780,5968887,Recovered,195431
2020-07-05,11452196,534280,6088048,Confirmed,182869
2020-07-05,11452196,534280,6088048,Deaths,3500
2020-07-05,11452196,534280,6088048,Recovered,119161
2020-07-06,11620096,538058,6211269,Confirmed,167900
2020-07-06,11620096,538058,6211269,Deaths,3778
2020-07-06,11620096,538058,6211269,Recovered,123221
2020-07-07,11829602,544163,6354557,Confirmed,209506
2020-07-07,11829602,544163,6354557,Deaths,6105
2020-07-07,11829602,544163,6354557,Recovered,143288
2020-07-08,12041480,549468,6511962,Confirmed,211878
2020-07-08,12041480,549468,6511962,Deaths,5305
2020-07-08,12041480,549468,6511962,Recovered,157405
2020-07-09,12268518,554924,6646068,Confirmed,227038
2020-07-09,12268518,554924,6646068,Deaths,5456
2020-07-09,12268518,554924,6646068,Recovered,134106
2020-07-10,12498467,560209,6785010,Confirmed,229949
2020-07-10,12498467,560209,6785010,Deaths,5285
2020-07-10,12498467,560209,6785010,Recovered,138942
2020-07-11,12717908,565138,6910043,Confirmed,219441
2020-07-11,12717908,565138,6910043,Deaths,4929
2020-07-11,12717908,565138,6910043,Recovered,125033
2020-07-12,12910357,569128,7021496,Confirmed,192449
2020-07-12,12910357,569128,7021496,Deaths,3990
2020-07-12,12910357,569128,7021496,Recovered,111453
2020-07-13,13104391,573003,7161340,Confirmed,194034
2020-07-13,13104391,573003,7161340,Deaths,3875
2020-07-13,13104391,573003,7161340,Recovered,139844
2020-07-14,13323530,578628,7302874,Confirmed,219139
2020-07-14,13323530,578628,7302874,Deaths,5625
2020-07-14,13323530,578628,7302874,Recovered,141534
