date,confirmed_sum,deaths_sum,recovered_sum,case,increment
2020-03-11,125704,4610,66994,Deaths,347
2020-03-11,125704,4610,66994,Recovered,2598
2020-03-12,130909,4913,68315,Confirmed,5205
2020-03-12,130909,4913,68315,Deaths,303
2020-03-12,130909,4913,68315,Recovered,1321
2020-03-13,145204,5411,70242,Confirmed,14295
2020-03-13,145204,5411,70242,Deaths,498
2020-03-13,145204,5411,70242,Recovered,1927
2020-03-14,156283,5831,72613,Confirmed,11079
2020-03-14,156283,5831,72613,Deaths,420
2020-03-14,156283,5831,72613,Recovered,2371
2020-03-15,167022,6471,76023,Confirmed,10739
2020-03-15,167022,6471,76023,Deaths,640
2020-03-15,167022,6471,76023,Recovered,3410
2020-03-16,181452,7151,78076,Confirmed,14430
2020-03-16,181452,7151,78076,Deaths,680
2020-03-16,181452,7151,78076,Recovered,2053
2020-03-17,196917,7957,80828,Confirmed,15465
2020-03-17,196917,7957,80828,Deaths,806
2020-03-17,196917,7957,80828,Recovered,2752
2020-03-18,216161,8852,83311,Confirmed,19244
2020-03-18,216161,8852,83311,Deaths,895
2020-03-18,216161,8852,83311,Recovered,2483
2020-03-19,243084,9958,84948,Confirmed,26923
2020-03-19,243084,9958,84948,Deaths,1106
2020-03-19,243084,9958,84948,Recovered,1637
2020-03-20,272698,11439,87393,Confirmed,29614
2020-03-20,272698,11439,87393,Deaths,1481
2020-03-20,272698,11439,87393,Recovered,2445
2020-03-21,304844,13141,91656,Confirmed,32146
2020-03-21,304844,13141,91656,Deaths,1702
2020-03-21,304844,13141,91656,Recovered,4263
2020-03-22,337597,14840,97871,Confirmed,32753
2020-03-22,337597,14840,97871,Deaths,1699
2020-03-22,337597,14840,97871,Recovered,6215
2020-03-23,378381,16758,98336,Confirmed,40784
2020-03-23,378381,16758,98336,Deaths,1918
2020-03-23,378381,16758,98336,Recovered,465
2020-03-24,418569,19026,107875,Confirmed,40188
2020-03-24,418569,19026,107875,Deaths,2268
2020-03-24,418569,19026,107875,Recovered,9539
2020-03-25,468155,21799,113585,Confirmed,49586
2020-03-25,468155,21799,113585,Deaths,2773
2020-03-25,468155,21799,113585,Recovered,5710
2020-03-26,530138,24800,121949,Confirmed,61983
2020-03-26,530138,24800,121949,Deaths,3001
2020-03-26,530138,24800,121949,Recovered,8364
2020-03-27,594178,28308,130646,Confirmed,64040
2020-03-27,594178,28308,130646,Deaths,3508
2020-03-27,594178,28308,130646,Recovered,8697
2020-03-28,661544,31990,138930,Confirmed,67366
2020-03-28,661544,31990,138930,Deaths,3682
2020-03-28,661544,31990,138930,Recovered,8284
2020-03-29,720695,35456,148397,Confirmed,59151
2020-03-29,720695,35456,148397,Deaths,3466
2020-03-29,720695,35456,148397,Recovered,9467
2020-03-30,783580,39604,163834,Confirmed,62885
2020-03-30,783580,39604,163834,Deaths,4148
2020-03-30,783580,39604,163834,Recovered,15437
2020-03-31,858317,44440,176194,Confirmed,74737
2020-03-31,858317,44440,176194,Deaths,4836
2020-03-31,858317,44440,176194,Recovered,12360
2020-04-01,933905,49968,191552,Confirmed,75588
2020-04-01,933905,49968,191552,Deaths,5528
2020-04-01,933905,49968,191552,Recovered,15358
2020-04-02,1014713,56251,208182,Confirmed,80808
2020-04-02,1014713,56251,208182,Deaths,6283
2020-04-02,1014713,56251,208182,Recovered,16630
2020-04-03,1097193,62213,223189,Confirmed,82480
2020-04-03,1097193,62213,223189,Deaths,5962
2020-04-03,1097193,62213,223189,Recovered,15007
2020-04-04,1177447,68044,243197,Confirmed,80254
2020-04-04,1177447,68044,243197,Deaths,5831
2020-04-04,1177447,68044,243197,Recovered,20008
2020-04-05,1251123,73031,256601,Confirmed,73676
2020-04-05,1251123,73031,256601,Deaths,4987
2020-04-05,1251123,73031,256601,Recovered,13404
2020-04-06,1322598,78862,272990,Confirmed,71475
2020-04-06,1322598,78862,272990,Deaths,5831
2020-04-06,1322598,78862,272990,Recovered,16389
2020-04-07,1397537,86765,295842,Confirmed,74939
2020-04-07,1397537,86765,295842,Deaths,7903
2020-04-07,1397537,86765,295842,Recovered,22852
2020-04-08,1481490,93457,324194,Confirmed,83953
2020-04-08,1481490,93457,324194,Deaths,6692
2020-04-08,1481490,93457,324194,Recovered,28352
2020-04-09,1567423,101043,348522,Confirmed,85933
2020-04-09,1567423,101043,348522,Deaths,7586
2020-04-09,1567423,101043,348522,Recovered,24328
2020-04-10,1659674,108286,369646,Confirmed,92251
2020-04-10,1659674,108286,369646,Deaths,7243
2020-04-10,1659674,108286,369646,Recovered,21124
2020-04-11,1737813,114307,395158,Confirmed,78139
2020-04-11,1737813,114307,395158,Deaths,6021
2020-04-11,1737813,114307,395158,Recovered,25512
2020-04-12,1836615,120007,414027,Confirmed,98802
2020-04-12,1836615,120007,414027,Deaths,5700
2020-04-12,1836615,120007,414027,Recovered,18869
2020-04-13,1906692,125730,440558,Confirmed,70077
2020-04-13,1906692,125730,440558,Deaths,5723
2020-04-13,1906692,125730,440558,Recovered,26531
2020-04-14,1977287,132621,465199,Confirmed,70595
2020-04-14,1977287,132621,465199,Deaths,6891
2020-04-14,1977287,132621,465199,Recovered,24641
2020-04-15,2057584,140886,501110,Confirmed,80297
2020-04-15,2057584,140886,501110,Deaths,8265
2020-04-15,2057584,140886,501110,Recovered,35911
2020-04-16,2153578,148157,531206,Confirmed,95994
2020-04-16,2153578,148157,531206,Deaths,7271
2020-04-16,2153578,148157,531206,Recovered,30096
2020-04-17,2242537,157022,556479,Confirmed,88959
2020-04-17,2242537,157022,556479,Deaths,8865
2020-04-17,2242537,157022,556479,Recovered,25273
2020-04-18,2316591,163452,579981,Confirmed,74054
2020-04-18,2316591,163452,579981,Deaths,6430
2020-04-18,2316591,163452,579981,Recovered,23502
2020-04-19,2399451,167983,610748,Confirmed,82860
2020-04-19,2399451,167983,610748,Deaths,4531
2020-04-19,2399451,167983,610748,Recovered,30767
2020-04-20,2472264,173381,632054,Confirmed,72813
2020-04-20,2472264,173381,632054,Deaths,5398
2020-04-20,2472264,173381,632054,Recovered,21306
2020-04-21,2546905,180475,666235,Confirmed,74641
2020-04-21,2546905,180475,666235,Deaths,7094
2020-04-21,2546905,180475,666235,Recovered,34181
2020-04-22,2622750,187174,695398,Confirmed,75845
2020-04-22,2622750,187174,695398,Deaths,6699
2020-04-22,2622750,187174,695398,Recovered,29163
2020-04-23,2711635,193926,723881,Confirmed,88885
2020-04-23,2711635,193926,723881,Deaths,6752
2020-04-23,2711635,193926,723881,Recovered,28483
2020-04-24,2799064,200266,773522,Confirmed,87429
2020-04-24,2799064,200266,773522,Deaths,6340
2020-04-24,2799064,200266,773522,Recovered,49641
2020-04-25,2884420,206459,800432,Confirmed,85356
2020-04-25,2884420,206459,800432,Deaths,6193
2020-04-25,2884420,206459,800432,Recovered,26910
2020-04-26,2958352,210192,828162,Confirmed,73932
2020-04-26,2958352,210192,828162,Deaths,3733
2020-04-26,2958352,210192,828162,Recovered,27730
2020-04-27,3027215,214747,854575,Confirmed,68863
2020-04-27,3027215,214747,854575,Deaths,4555
2020-04-27,3027215,214747,854575,Recovered,26413
2020-04-28,3101078,221109,886872,Confirmed,73863
2020-04-28,3101078,221109,886872,Deaths,6362
2020-04-28,3101078,221109,886872,Recovered,32297
2020-04-29,3176596,227992,927944,Confirmed,75518
2020-04-29,3176596,227992,927944,Deaths,6883
2020-04-29,3176596,227992,927944,Recovered,41072
2020-04-30,3261450,233687,991808,Confirmed,84854
2020-04-30,3261450,233687,991808,Deaths,5695
2020-04-30,3261450,233687,991808,Recovered,63864
2020-05-01,3349915,238942,1028693,Confirmed,88465
2020-05-01,3349915,238942,1028693,Deaths,5255
2020-05-01,3349915,238942,1028693,Recovered,36885
2020-05-02,3432050,244129,1068554,Confirmed,82135
2020-05-02,3432050,244129,1068554,Deaths,5187
2020-05-02,3432050,244129,1068554,Recovered,39861
2020-05-03,3511157,247797,1099769,Confirmed,79107
2020-05-03,3511157,247797,1099769,Deaths,3668
2020-05-03,3511157,247797,1099769,Recovered,31215
2020-05-04,3587874,251890,1132720,Confirmed,76717
2020-05-04,3587874,251890,1132720,Deaths,4093
2020-05-04,3587874,251890,1132720,Recovered,32951
2020-05-05,3668635,257612,1168349,Confirmed,80761
2020-05-05,3668635,257612,1168349,Deaths,5722
2020-05-05,3668635,257612,1168349,Recovered,35629
2020-05-06,3760836,264196,1213087,Confirmed,92201
2020-05-06,3760836,264196,1213087,Deaths,6584
2020-05-06,3760836,264196,1213087,Recovered,44738
2020-05-07,3851895,269905,1251504,Confirmed,91059
2020-05-07,3851895,269905,1251504,Deaths,5709
2020-05-07,3851895,269905,1251504,Recovered,38417
2020-05-08,3945002,275250,1287042,Confirmed,93107
2020-05-08,3945002,275250,1287042,Deaths,5345
2020-05-08,3945002,275250,1287042,Recovered,35538
2020-05-09,4030363,279661,1339561,Confirmed,85361
2020-05-09,4030363,279661,1339561,Deaths,4411
2020-05-09,4030363,279661,1339561,Recovered,52519
2020-05-10,4108270,283086,1372308,Confirmed,77907
2020-05-10,4108270,283086,1372308,Deaths,3425
2020-05-10,4108270,283086,1372308,Recovered,32747
2020-05-11,4184838,286697,1418404,Confirmed,76568
2020-05-11,4184838,286697,1418404,Deaths,3611
2020-05-11,4184838,286697,1418404,Recovered,46096
2020-05-12,4268247,292319,1454391,Confirmed,83409
2020-05-12,4268247,292319,1454391,Deaths,5622
2020-05-12,4268247,292319,1454391,Recovered,35987
2020-05-13,4353211,297539,1509111,Confirmed,84964
2020-05-13,4353211,297539,1509111,Deaths,5220
2020-05-13,4353211,297539,1509111,Recovered,54720
2020-05-14,4451126,302813,1547918,Confirmed,97915
2020-05-14,4451126,302813,1547918,Deaths,5274
2020-05-14,4451126,302813,1547918,Recovered,38807
2020-05-15,4548549,307998,1595086,Confirmed,97423
2020-05-15,4548549,307998,1595086,Deaths,5185
2020-05-15,4548549,307998,1595086,Recovered,47168
2020-05-16,4641727,312150,1650752,Confirmed,93178
2020-05-16,4641727,312150,1650752,Deaths,4152
2020-05-16,4641727,312150,1650752,Recovered,55666
2020-05-17,4721968,315546,1690906,Confirmed,80241
2020-05-17,4721968,315546,1690906,Deaths,3396
2020-05-17,4721968,315546,1690906,Recovered,40154
2020-05-18,4810315,318853,1743116,Confirmed,88347
2020-05-18,4810315,318853,1743116,Deaths,3307
2020-05-18,4810315,318853,1743116,Recovered,52210
2020-05-19,4906193,323662,1794463,Confirmed,95878
2020-05-19,4906193,323662,1794463,Deaths,4809
2020-05-19,4906193,323662,1794463,Recovered,51347
2020-05-20,5005761,328483,1852648,Confirmed,99568
2020-05-20,5005761,328483,1852648,Deaths,4821
2020-05-20,5005761,328483,1852648,Recovered,58185
2020-05-21,5112366,333292,1902975,Confirmed,106605
2020-05-21,5112366,333292,1902975,Deaths,4809
2020-05-21,5112366,333292,1902975,Recovered,50327
2020-05-22,5220585,338585,2010748,Confirmed,108219
2020-05-22,5220585,338585,2010748,Deaths,5293
2020-05-22,5220585,338585,2010748,Recovered,107773
2020-05-23,5321022,342565,2065009,Confirmed,100437
2020-05-23,5321022,342565,2065009,Deaths,3980
2020-05-23,5321022,342565,2065009,Recovered,54261
2020-05-24,5417354,345412,2119762,Confirmed,96332
2020-05-24,5417354,345412,2119762,Deaths,2847
2020-05-24,5417354,345412,2119762,Recovered,54753
2020-05-25,5504324,346583,2182812,Confirmed,86970
2020-05-25,5504324,346583,2182812,Deaths,1171
2020-05-25,5504324,346583,2182812,Recovered,63050
2020-05-26,5599216,350807,2237325,Confirmed,94892
2020-05-26,5599216,350807,2237325,Deaths,4224
2020-05-26,5599216,350807,2237325,Recovered,54513
2020-05-27,5702113,355990,2299820,Confirmed,102897
2020-05-27,5702113,355990,2299820,Deaths,5183
2020-05-27,5702113,355990,2299820,Recovered,62495
2020-05-28,5820253,360686,2365953,Confirmed,118140
2020-05-28,5820253,360686,2365953,Deaths,4696
2020-05-28,5820253,360686,2365953,Recovered,66133
2020-05-29,5941938,365380,2442334,Confirmed,121685
2020-05-29,5941938,365380,2442334,Deaths,4694
2020-05-29,5941938,365380,2442334,Recovered,76381
2020-05-30,6070884,369492,2512188,Confirmed,128946
2020-05-30,6070884,369492,2512188,Deaths,4112
2020-05-30,6070884,369492,2512188,Recovered,69854
2020-05-31,6178860,372373,2587796,Confirmed,107976
2020-05-31,6178860,372373,2587796,Deaths,2881
2020-05-31,6178860,372373,2587796,Recovered,75608
2020-06-01,6275246,375902,2641807,Confirmed,96386
2020-06-01,6275246,375902,2641807,Deaths,3529
2020-06-01,6275246,375902,2641807,Recovered,54011
2020-06-02,6387849,380599,2745291,Confirmed,112603
2020-06-02,6387849,380599,2745291,Deaths,4697
2020-06-02,6387849,380599,2745291,Recovered,103484
2020-06-03,6519164,386298,2823638,Confirmed,131315
2020-06-03,6519164,386298,2823638,Deaths,5699
2020-06-03,6519164,386298,2823638,Recovered,78347
2020-06-04,6642853,391472,2892984,Confirmed,123689
2020-06-04,6642853,391472,2892984,Deaths,5174
2020-06-04,6642853,391472,2892984,Recovered,69346
2020-06-05,6776126,396294,2961245,Confirmed,133273
2020-06-05,6776126,396294,2961245,Deaths,4822
2020-06-05,6776126,396294,2961245,Recovered,68261
2020-06-06,6902650,400107,3032422,Confirmed,126524
2020-06-06,6902650,400107,3032422,Deaths,3813
2020-06-06,6902650,400107,3032422,Recovered,71177
2020-06-07,7015739,402856,3086926,Confirmed,113089
2020-06-07,7015739,402856,3086926,Deaths,2749
2020-06-07,7015739,402856,3086926,Recovered,54504
2020-06-08,7119355,406600,3237848,Confirmed,103616
2020-06-08,7119355,406600,3237848,Deaths,3744
2020-06-08,7119355,406600,3237848,Recovered,150922
2020-06-09,7242692,411461,3319329,Confirmed,123337
2020-06-09,7242692,411461,3319329,Deaths,4861
2020-06-09,7242692,411461,3319329,Recovered,81481
2020-06-10,7376333,416670,3397362,Confirmed,133641
2020-06-10,7376333,416670,3397362,Deaths,5209
2020-06-10,7376333,416670,3397362,Recovered,78033
2020-06-11,7514724,421461,3482329,Confirmed,138391
2020-06-11,7514724,421461,3482329,Deaths,4791
2020-06-11,7514724,421461,3482329,Recovered,84967
2020-06-12,7644260,425780,3561141,Confirmed,129536
2020-06-12,7644260,425780,3561141,Deaths,4319
2020-06-12,7644260,425780,3561141,Recovered,78812
2020-06-13,7778881,430047,3646256,Confirmed,134621
2020-06-13,7778881,430047,3646256,Deaths,4267
2020-06-13,7778881,430047,3646256,Recovered,85115
2020-06-14,7912426,433391,3716214,Confirmed,133545
2020-06-14,7912426,433391,3716214,Deaths,3344
2020-06-14,7912426,433391,3716214,Recovered,69958
2020-06-15,8034461,436899,3795613,Confirmed,122035
2020-06-15,8034461,436899,3795613,Deaths,3508
2020-06-15,8034461,436899,3795613,Recovered,79399
2020-06-16,8173940,443685,3893008,Confirmed,139479
2020-06-16,8173940,443685,3893008,Deaths,6786
2020-06-16,8173940,443685,3893008,Recovered,97395
2020-06-17,8349950,448959,4010413,Confirmed,176010
2020-06-17,8349950,448959,4010413,Deaths,5274
2020-06-17,8349950,448959,4010413,Recovered,117405
2020-06-18,8488976,453979,4091040,Confirmed,139026
2020-06-18,8488976,453979,4091040,Deaths,5020
2020-06-18,8488976,453979,4091040,Recovered,80627
2020-06-19,8670323,460268,4185510,Confirmed,181347
2020-06-19,8670323,460268,4185510,Deaths,6289
2020-06-19,8670323,460268,4185510,Recovered,94470
2020-06-20,8829186,464522,4300822,Confirmed,158863
2020-06-20,8829186,464522,4300822,Deaths,4254
2020-06-20,8829186,464522,4300822,Recovered,115312
2020-06-21,8960607,468583,4369091,Confirmed,131421
2020-06-21,8960607,468583,4369091,Deaths,4061
2020-06-21,8960607,468583,4369091,Recovered,68269
2020-06-22,9098643,472171,4460324,Confirmed,138036
2020-06-22,9098643,472171,4460324,Deaths,3588
2020-06-22,9098643,472171,4460324,Recovered,91233
2020-06-23,9263935,477587,4563932,Confirmed,165292
2020-06-23,9263935,477587,4563932,Deaths,5416
2020-06-23,9263935,477587,4563932,Recovered,103608
2020-06-24,9431350,482758,4679247,Confirmed,167415
2020-06-24,9431350,482758,4679247,Deaths,5171
2020-06-24,9431350,482758,4679247,Recovered,115315
2020-06-25,9609829,489312,4771711,Confirmed,178479
2020-06-25,9609829,489312,4771711,Deaths,6554
2020-06-25,9609829,489312,4771711,Recovered,92464
2020-06-26,9801572,494181,4878026,Confirmed,191743
2020-06-26,9801572,494181,4878026,Deaths,4869
2020-06-26,9801572,494181,4878026,Recovered,106315
2020-06-27,9979535,498710,4984068,Confirmed,177963
2020-06-27,9979535,498710,4984068,Deaths,4529
2020-06-27,9979535,498710,4984068,Recovered,106042
